"Table ID","Country or Area Code","Country or Area","Year","Value","Value Footnotes","Unit"
"163","604","Peru","2003","73.3000030517578","","%"
"163","616","Poland","2015","72.5999984741211","2","%"
"163","616","Poland","2014","71.4000015258789","2","%"
"163","616","Poland","2013","70.3000030517578","2","%"
"163","616","Poland","2012","68.6999969482422","2","%"
"163","616","Poland","2011","65.5999984741211","2","%"
"163","616","Poland","2010","64.5999984741211","2","%"
"163","616","Poland","2009","61.5","","%"
"163","616","Poland","2008","61","","%"
"163","616","Poland","2007","60.2999992370605","","%"
"163","616","Poland","2006","59.7999992370605","","%"
"163","616","Poland","2005","59.2000007629395","","%"
"163","616","Poland","2004","59","","%"
"163","616","Poland","2003","58.2000007629395","","%"
"163","616","Poland","2002","56.7000007629395","","%"
"163","616","Poland","2001","55.2999992370605","","%"
"163","616","Poland","2000","53.5999984741211","","%"
"163","616","Poland","1999","58.5999984741211","2","%"
"163","616","Poland","1998","56.5","2","%"
"163","616","Poland","1997","54.5","2","%"
"163","616","Poland","1996","53.4000015258789","2","%"
"163","616","Poland","1995","52","2","%"
"163","620","Portugal","2009","81.3000030517578","","%"
"163","620","Portugal","2008","78.1999969482422","","%"
"163","620","Portugal","2007","74","","%"
"163","620","Portugal","2006","76.6999969482422","","%"
"163","620","Portugal","2005","74","","%"
"163","620","Portugal","2003","74","","%"
"163","620","Portugal","2002","73","","%"
"163","410","Republic of Korea","2014","92.5400009155273","","%"
"163","410","Republic of Korea","2013","92.1100006103516","","%"
"163","410","Republic of Korea","2012","91.5999984741211","","%"
"163","410","Republic of Korea","2011","90.9000015258789","","%"
"163","410","Republic of Korea","2010","90.0999984741211","2","%"
"163","410","Republic of Korea","2009","89.4000015258789","2","%"
"163","410","Republic of Korea","2008","88.5999984741211","2","%"
"163","410","Republic of Korea","2007","87.0999984741211","2","%"
"163","410","Republic of Korea","2006","85.5","2","%"
"163","410","Republic of Korea","2005","83.5","2","%"
"163","410","Republic of Korea","2004","81.4000015258789","2","%"
"163","410","Republic of Korea","2003","78.8000030517578","2","%"
"163","410","Republic of Korea","2002","75.8000030517578","2","%"
"163","410","Republic of Korea","2001","73.1999969482422","2","%"
"163","410","Republic of Korea","2000","70.5","2","%"
"163","410","Republic of Korea","1999","68.4000015258789","2","%"
"163","410","Republic of Korea","1998","65.9000015258789","2","%"
"163","410","Republic of Korea","1997","60.9000015258789","2","%"
"163","410","Republic of Korea","1996","52.5999984741211","2","%"
"163","410","Republic of Korea","1995","45.2000007629395","2","%"
"163","410","Republic of Korea","1990","32.9000015258789","2","%"
"163","498","Republic of Moldova","2015","22.2000007629395","","%"
"163","498","Republic of Moldova","2014","22.5","","%"
"163","498","Republic of Moldova","2013","22.2000007629395","","%"
"163","498","Republic of Moldova","2012","21.3999996185303","","%"
"163","498","Republic of Moldova","2000","54","","%"
"163","498","Republic of Moldova","1999","53","","%"
"163","638","Réunion","2004","39.4000015258789","","%"
"163","638","Réunion","2001","33.5999984741211","","%"
"163","638","Réunion","1998","31.7000007629395","","%"
"163","642","Romania","2015","47.7999992370605","","%"
"163","642","Romania","2014","47.2000007629395","","%"
"163","642","Romania","2013","46.7000007629395","","%"
"163","642","Romania","2012","46.9000015258789","","%"
"163","642","Romania","2011","43.5","","%"
"163","642","Romania","2010","43.5","","%"
"163","642","Romania","2009","29.1000003814697","","%"
"163","642","Romania","2008","28.8999996185303","","%"
"163","642","Romania","2004","40.2000007629395","","%"
"163","659","Saint Kitts and Nevis","2012","0","","%"
"163","659","Saint Kitts and Nevis","2011","0","","%"
"163","659","Saint Kitts and Nevis","2010","0","","%"
"163","659","Saint Kitts and Nevis","2009","0","","%"
"163","659","Saint Kitts and Nevis","2008","0","","%"
"163","659","Saint Kitts and Nevis","2007","0","","%"
"163","659","Saint Kitts and Nevis","2006","0","","%"
"163","659","Saint Kitts and Nevis","2005","0","","%"
"163","659","Saint Kitts and Nevis","2004","0","","%"
"163","659","Saint Kitts and Nevis","2003","0","","%"
"163","659","Saint Kitts and Nevis","2002","0","","%"
"163","659","Saint Kitts and Nevis","2001","0","","%"
"163","682","Saudi Arabia","2013","100","","%"
"163","682","Saudi Arabia","2012","100","","%"
"163","682","Saudi Arabia","2011","100","","%"
"163","682","Saudi Arabia","2010","100","","%"
"163","682","Saudi Arabia","2009","98","","%"
"163","682","Saudi Arabia","2008","98","","%"
"163","682","Saudi Arabia","2007","98","","%"
"163","682","Saudi Arabia","2006","98","","%"
"163","682","Saudi Arabia","2005","98","","%"
"163","682","Saudi Arabia","2004","97","","%"
"163","682","Saudi Arabia","2003","97","","%"
"163","682","Saudi Arabia","2002","97","","%"
"163","682","Saudi Arabia","2001","97","","%"
"163","682","Saudi Arabia","2000","97","","%"
"163","686","Senegal","2002","23","14","%"
"163","688","Serbia","2015","58.6699981689453","","%"
"163","688","Serbia","2014","59.0099983215332","","%"
"163","688","Serbia","2013","57.75","","%"
"163","688","Serbia","2012","55.4900016784668","","%"
"163","688","Serbia","2011","53.0099983215332","","%"
"163","688","Serbia","2010","51.6100006103516","","%"
"163","688","Serbia","2009","51.0400009155273","","%"
"163","688","Serbia","2008","49.25","","%"
"163","688","Serbia","2007","45.7900009155273","","%"
"163","688","Serbia","2006","47.1599998474121","","%"
"163","688","Serbia","2005","46.5200004577637","","%"
"163","688","Serbia","2004","45.8499984741211","","%"
"163","688","Serbia","2003","43.9500007629395","","%"
"163","688","Serbia","2002","43.0900001525879","","%"
"163","688","Serbia","2001","41.9900016784668","","%"
"163","688","Serbia","2000","40.2400016784668","","%"
"163","702","Singapore","2015","100","","%"
"163","702","Singapore","2014","100","","%"
"163","702","Singapore","2013","100","","%"
"163","702","Singapore","2012","100","","%"
"163","702","Singapore","2011","100","","%"
"163","702","Singapore","2010","100","","%"
"163","702","Singapore","2009","100","","%"
"163","702","Singapore","2008","100","","%"
"163","702","Singapore","2007","100","","%"
"163","702","Singapore","2006","100","","%"
"163","702","Singapore","2005","100","","%"
"163","702","Singapore","2004","100","","%"
"163","702","Singapore","2003","100","","%"
"163","702","Singapore","2002","100","","%"
"163","702","Singapore","2001","100","","%"
"163","702","Singapore","2000","100","","%"
"163","702","Singapore","1999","100","","%"
"163","702","Singapore","1998","100","","%"
"163","702","Singapore","1997","100","","%"
"163","702","Singapore","1996","100","","%"
"163","702","Singapore","1995","100","","%"
"163","702","Singapore","1990","100","","%"
"163","703","Slovakia","2015","65.1999969482422","","%"
"163","703","Slovakia","2014","64.6999969482422","","%"
"163","703","Slovakia","2013","63.5999984741211","","%"
"163","703","Slovakia","2012","62.3899993896484","","%"
"163","703","Slovakia","2011","61.5999984741211","","%"
"163","703","Slovakia","2010","60.4000015258789","","%"
"163","703","Slovakia","2009","59.5","","%"
"163","703","Slovakia","2008","59.2999992370605","","%"
"163","703","Slovakia","2007","58.2000007629395","","%"
"163","703","Slovakia","2006","57","","%"
"163","703","Slovakia","2005","57.0999984741211","","%"
"163","703","Slovakia","2004","56.5","","%"
"163","703","Slovakia","2003","55.9000015258789","","%"
"163","703","Slovakia","2002","55.2999992370605","","%"
"163","703","Slovakia","2001","55.2000007629395","","%"
"163","703","Slovakia","2000","54.7000007629395","","%"
"163","705","Slovenia","2015","62.5999984741211","","%"
"163","705","Slovenia","2014","62.5","","%"
"163","705","Slovenia","2013","62.7000007629395","","%"
"163","705","Slovenia","2012","62.7000007629395","","%"
"163","705","Slovenia","2011","62.5999984741211","","%"
"163","705","Slovenia","2010","62.5999984741211","","%"
"163","705","Slovenia","2009","62.5999984741211","","%"
"163","705","Slovenia","2008","62.5999984741211","","%"
"163","705","Slovenia","2007","62.5999984741211","","%"
"163","705","Slovenia","2006","62.5999984741211","","%"
"163","705","Slovenia","2005","62.5999984741211","","%"
"163","705","Slovenia","2004","62.5999984741211","","%"
"163","705","Slovenia","2003","62.5999984741211","","%"
"163","705","Slovenia","2002","62.5999984741211","","%"
"163","705","Slovenia","2001","62.5999984741211","","%"
"163","705","Slovenia","2000","62.5999984741211","","%"
"163","710","South Africa","2011","57","15","%"
"163","710","South Africa","2007","60","","%"
"163","710","South Africa","2006","58","","%"
"163","710","South Africa","2005","57","","%"
"163","710","South Africa","2004","55","","%"
"163","710","South Africa","2003","53","","%"
"163","710","South Africa","2002","53","","%"
"163","710","South Africa","2001","51","","%"
"163","710","South Africa","2000","48","","%"
"163","710","South Africa","1999","47","","%"
"163","710","South Africa","1998","45","","%"
"163","710","South Africa","1997","43","","%"
"163","710","South Africa","1996","41","","%"
"163","710","South Africa","1995","41","","%"
"163","724","Spain","2014","97.1999969482422","","%"
"163","724","Spain","2012","99.0999984741211","","%"
"163","724","Spain","2010","98","","%"
"163","724","Spain","2008","92","","%"
"163","724","Spain","2006","94","","%"
"163","724","Spain","2002","100","","%"
"163","724","Spain","2000","91","","%"
"163","275","State of Palestine","2015","53.9000015258789","","%"
"163","275","State of Palestine","2013","55.2999992370605","","%"
"163","275","State of Palestine","2012","57.4000015258789","","%"
"163","275","State of Palestine","2011","55","","%"
"163","275","State of Palestine","2010","54.4000015258789","","%"
"163","275","State of Palestine","2009","52.0999984741211","","%"
"163","275","State of Palestine","2008","45.5","","%"
"163","275","State of Palestine","2006","45.2999992370605","","%"
"163","275","State of Palestine","2005","44.7000007629395","","%"
"163","275","State of Palestine","2004","42.9000015258789","","%"
"163","275","State of Palestine","2003","43.5999984741211","","%"
"163","275","State of Palestine","2002","45.7999992370605","","%"
"163","275","State of Palestine","2000","43.9000015258789","","%"
"163","275","State of Palestine","1999","39.2999992370605","","%"
"163","275","State of Palestine","1995","31.7000007629395","","%"
"163","752","Sweden","2014","87","","%"
"163","752","Sweden","2013","87","","%"
"163","752","Sweden","2012","87","","%"
"163","752","Sweden","2011","86","","%"
"163","752","Sweden","2010","86","","%"
"163","752","Sweden","2009","86","","%"
"163","752","Sweden","2008","86","","%"
"163","752","Sweden","2007","86","","%"
"163","752","Sweden","2006","86","","%"
"163","752","Sweden","2005","86","","%"
"163","752","Sweden","2004","86","2","%"
"163","752","Sweden","2003","86","2","%"
"163","752","Sweden","2002","85","2","%"
"163","752","Sweden","2000","86","2","%"
"163","756","Switzerland","2013","98.3000030517578","2","%"
"163","756","Switzerland","2010","99","2","%"
"163","756","Switzerland","2005","96.8000030517578","2","%"
"163","756","Switzerland","2002","96","","%"
"163","756","Switzerland","2001","96","","%"
"163","756","Switzerland","2000","95.4000015258789","","%"
"163","807","The former Yugoslav Republic of Macedonia","2000","49","","%"
"163","807","The former Yugoslav Republic of Macedonia","1999","49","","%"
"163","807","The former Yugoslav Republic of Macedonia","1995","45","","%"
"163","807","The former Yugoslav Republic of Macedonia","1990","43","","%"
"163","780","Trinidad and Tobago","2016","25.2000007629395","","%"
"163","780","Trinidad and Tobago","2007","25.2000007629395","","%"
"163","780","Trinidad and Tobago","2006","25.2000007629395","","%"
"163","780","Trinidad and Tobago","2005","20","","%"
"163","780","Trinidad and Tobago","2004","30","","%"
"163","780","Trinidad and Tobago","2003","20","","%"
"163","780","Trinidad and Tobago","2002","20","","%"
"163","780","Trinidad and Tobago","2001","20","","%"
"163","788","Tunisia","2014","58.25","","%"
"163","788","Tunisia","2010","57.3899993896484","","%"
"163","788","Tunisia","2009","56.8899993896484","","%"
"163","788","Tunisia","2008","55.9300003051758","","%"
"163","788","Tunisia","2007","55.2599983215332","","%"
"163","788","Tunisia","2006","54.6699981689453","","%"
"163","788","Tunisia","2005","53.9000015258789","","%"
"163","788","Tunisia","2004","52.5999984741211","","%"
"163","788","Tunisia","2003","50.5","","%"
"163","788","Tunisia","2002","47.7000007629395","","%"
"163","788","Tunisia","2001","45","","%"
"163","788","Tunisia","2000","44.0999984741211","","%"
"163","788","Tunisia","1999","42.7000007629395","","%"
"163","788","Tunisia","1995","36.2000007629395","","%"
"163","788","Tunisia","1990","26.2999992370605","","%"
"163","792","Turkey","2014","87.0299987792969","","%"
"163","792","Turkey","2012","83.8000030517578","","%"
"163","792","Turkey","2010","78.8000030517578","","%"
"163","792","Turkey","2009","73.4000015258789","","%"
"163","792","Turkey","2008","73.1999969482422","","%"
"163","792","Turkey","2007","71.0999984741211","","%"
"163","792","Turkey","2006","71.6999969482422","","%"
"163","792","Turkey","2005","68.8000030517578","","%"
"163","792","Turkey","2004","68.0999984741211","","%"
"163","792","Turkey","2003","66.6999969482422","","%"
"163","792","Turkey","2002","65.4000015258789","","%"
"163","792","Turkey","2001","63.5","","%"
"163","792","Turkey","2000","63.0999984741211","","%"
"163","800","Uganda","2009","6","16","%"
"163","800","Uganda","2008","6","16","%"
"163","800","Uganda","2007","6","16","%"
"163","800","Uganda","2006","7","16","%"
"163","800","Uganda","2005","8","16","%"
"163","800","Uganda","2004","8","16","%"
"163","800","Uganda","2003","9","16","%"
"163","800","Uganda","2002","10","16","%"
"163","800","Uganda","2001","10","16","%"
"163","784","United Arab Emirates","2007","78.3000030517578","17","%"
"163","826","United Kingdom of Great Britain and Northern Ireland","2010","97.3000030517578","","%"
"163","826","United Kingdom of Great Britain and Northern Ireland","2009","97","","%"
"163","826","United Kingdom of Great Britain and Northern Ireland","2008","97.3000030517578","","%"
"163","840","United States of America","2012","75.4000015258789","","%"
"163","840","United States of America","2008","73.6999969482422","","%"
"163","840","United States of America","2004","74.9000015258789","","%"
"163","840","United States of America","2002","75.4000015258789","","%"
"163","840","United States of America","2000","75.4000015258789","2","%"
"163","840","United States of America","1996","71.8000030517578","","%"
"163","840","United States of America","1992","70","","%"
"163","860","Uzbekistan","2015","36.5","18","%"
"163","860","Uzbekistan","2014","37.7999992370605","18","%"
"163","860","Uzbekistan","2013","37.7999992370605","18","%"
"163","860","Uzbekistan","2012","37.5999984741211","18","%"
"163","860","Uzbekistan","2011","37.7999992370605","18","%"
"163","860","Uzbekistan","2010","36.9000015258789","18","%"
"163","860","Uzbekistan","2009","35.0999984741211","18","%"
"163","860","Uzbekistan","2008","33.0999984741211","18","%"
"163","860","Uzbekistan","2007","31.5","18","%"
"163","860","Uzbekistan","2006","31.2999992370605","18","%"
"163","860","Uzbekistan","2005","31","18","%"
"163","860","Uzbekistan","2004","30.6000003814697","18","%"
"163","862","Venezuela (Bolivarian Republic of)","2009","86","","%"
"163","862","Venezuela (Bolivarian Republic of)","2008","85.5","","%"
"163","862","Venezuela (Bolivarian Republic of)","2007","83.3000030517578","","%"
"163","862","Venezuela (Bolivarian Republic of)","2006","82.5999984741211","","%"
"163","862","Venezuela (Bolivarian Republic of)","2005","81.1999969482422","","%"
"163","862","Venezuela (Bolivarian Republic of)","2004","75.9000015258789","","%"
"163","862","Venezuela (Bolivarian Republic of)","2003","74.6999969482422","","%"
"163","862","Venezuela (Bolivarian Republic of)","2002","73.6999969482422","","%"
"163","862","Venezuela (Bolivarian Republic of)","2001","71.3000030517578","","%"
"163","862","Venezuela (Bolivarian Republic of)","2000","70.0999984741211","","%"
"163","887","Yemen","2013","37.0999984741211","19","%"
"163","887","Yemen","2012","37.0999984741211","19","%"
"163","887","Yemen","2011","36","19","%"
"163","887","Yemen","2010","35.7999992370605","19","%"
"163","887","Yemen","2009","34.7000007629395","19","%"
"163","887","Yemen","2008","34.9000015258789","19","%"
"163","887","Yemen","2007","33.2000007629395","19","%"
"163","887","Yemen","2006","31","19","%"
"163","887","Yemen","2005","29.6000003814697","19","%"
"163","887","Yemen","2004","27.2000007629395","19","%"
"163","887","Yemen","2003","27","19","%"
"163","887","Yemen","2002","26.6000003814697","19","%"
"163","887","Yemen","2001","24.5","19","%"
"163","887","Yemen","2000","24.2999992370605","19","%"
"163","887","Yemen","1999","23.7000007629395","19","%"

"fnSeqID","Footnote"
"1","Information provided by Dhaka Water Supply and Sewerage Authority(DWASA);  Only Dhaka City is considered."
"2","Estimate."
"3","The information corresponds to the households surveyed with access to sewerage."
"4","Data refers to years 2003-2004, since continuing Household survey took place during that period."
"5","Estimations made by Agency for Statistics of Bosnia and Herzegovina."
"6","Refers to the population whose toilet or latrine is connected to the sewage system. In Cape Verde, sewage systems are connected to sewage treatment plants or collective septic tanks."
"7","Break."
"8","The values relate only to the population of Conakry. There are no statistics for the cities in the interior of the country. However, we can state that almost everyone is served by either septic tanks or latrines in the cities. In rural areas, latrines exist in all large villages (more than 500 inhabitants). In the city of Conakry, despite the weakness of the single system of purification, the entire population is served by septic tanks or by family latrines."
"9","The reason for the high percentage of employees is the result of the integration of workers with wastewater networks with those employed by the shared water network (wastewater and rain)."
"10","Iraq's Environmental Statistics Report for the Years 2013-2014 Data Source Ministry of Municipalities and Public Works and Municipality of Baghdad (low percentage of people connected to wastewater collection network in 2014 due to the success of sewage projects due to the security situation and the reduction of the state budget with the increase in the population)."
"11","Population connected to a wastewater treatment system = number of connected urban households x 100 / total number of urban households."
"12","Source: Permanent Household Survey. Urban area."
"13","Metropolitan area of Asuncion."
"14","Data available for this section relate primarily to the connections, to the discharge of wastewater into the ocean, to treatment plants and to the length of the sewerage network. Regarding the connections, the vast majority of the population lacks access to the network. Among the population of cities that have a sewerage system, only 23% are connected."
"15","Available data as of 31 March; end of the financial year for the Department of Water Affairs and Sanitation."
"16","Data refer to population served by the National Water and Sewerage Corporation (NWSC).  The NWSC only provides service in larger towns and cities."
"17","The ratio represents the number of housing units according to the Household Income and Expenditures Survey for the year 2007-2008."
"18","The level of provision of apartments (houses) with sewerage."
"19","This is the proportion of inhabitants connected to the national wastewater collection system (the sanitation and sewerage system) in urban areas only, not in the country as a whole."
